wav_filename,wav_filesize,transcript
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/09_chunk_40.wav,154156,知道小儿子向他所作的事
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/09_chunk_41.wav,218060,就说迦南当受咒诅必给他弟兄作奴仆的奴仆
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/09_chunk_42.wav,471404,又说耶和华闪的神是应当称颂的愿迦南作闪的奴仆愿神使雅弗扩张使他住在闪的帐棚里
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/09_chunk_43.wav,77612,又愿迦南作他的奴仆
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/09_chunk_44.wav,28396,洪水以后
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/09_chunk_45.wav,76812,挪亚又活了三百五十年
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/09_chunk_46.wav,105484,挪亚共活了九百五十岁就死了
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_00.wav,61644,创世记第10章
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_01.wav,213356,挪亚的儿子闪含雅弗的后代记在下面
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_02.wav,133804,洪水以后他们都生了儿子
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_03.wav,278220,雅弗的儿子是歌篾玛各玛代雅完土巴米设
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_04.wav,12524,提拉
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_05.wav,183052,歌篾的儿子是亚实基拿利法陀迦玛
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_06.wav,215852,雅完的儿子是以利沙他施基提多单
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_07.wav,326956,这些人的后裔将各国的地土海岛分开居住各随各的方言宗族立国
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_08.wav,483372,含的儿子是古实麦西弗迦南古实的儿子是西巴哈腓拉撒弗他拉玛撒弗提迦
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_09.wav,113452,拉玛的儿子是示巴底但...
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_10.wav,159180,古实又生宁录他为世上英雄之首
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_11.wav,124044,他在耶和华面前是个英勇的猎户
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_12.wav,218124,所以俗语说像宁录在耶和华面前是个英勇的猎户
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_13.wav,280556,他国的起头是巴别以力亚甲甲尼都在示拿地
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_14.wav,260652,他从那地出来往亚述去建造尼尼微利河伯迦拉和尼尼微
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_15.wav,187148,迦拉中间的利鲜这就是那大城
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_16.wav,109676,麦西生路低人亚拿米人
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_17.wav,32876,利哈比人
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_18.wav,42284,拿弗土希人
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_19.wav,43756,帕斯鲁细人
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_20.wav,105484,迦斯路希人迦斐托人
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_21.wav,92364,从迦斐托出来的有非利士人
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_22.wav,682668,迦南生长子西顿又生赫和耶布斯人亚摩利人革迦撒人希未人亚基人西尼人亚瓦底人洗玛利人哈马人后来迦南的诸族分散了
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_23.wav,192332,迦南的境界是从西顿向基拉耳的路上直到迦萨
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_24.wav,245900,又向所多玛蛾摩拉押玛洗扁的路上直到拉沙
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_25.wav,264844,这就是含的后裔各随他们的宗族方言所住的地土邦国
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_26.wav,214924,雅弗的哥哥闪是希伯子孙之祖他也生了儿子
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_27.wav,219308,闪的儿子是以拦亚述亚法撒路德
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_28.wav,184236,亚兰亚兰的儿子是乌斯户勒
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_29.wav,64556,基帖玛施亚法撒生沙拉
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_30.wav,48300,沙拉生希伯
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_31.wav,430444,希伯生了两个儿子一个名叫法勒法勒就是分的意思因为那时人就分地居住
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_32.wav,71564,法勒的兄弟名叫约坍
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_33.wav,367564,约坍生亚摩答沙列哈萨玛非耶拉哈多兰乌萨德拉俄巴路亚比玛利
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_34.wav,253356,示巴阿斐哈腓拉约巴这都是约坍的儿子
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_35.wav,487052,他们所住的地方是从米沙直到西发东边的山这就是闪的子孙各随他们的宗族方言所住的地土邦国
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/10_chunk_36.wav,351948,这些都是挪亚三个儿子的宗族各随他们的支派立国洪水以后他们在地上分为邦国
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_00.wav,63596,创世记第11章
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_01.wav,19436,那时
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_02.wav,134572,天下人的口音言语都是一样
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_03.wav,277324,他们往东边迁移的时候在示拿地遇见一片平原就住在那里
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_04.wav,250732,他们彼此商量说来吧我们要作砖把砖烧透了
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_05.wav,176396,他们就拿砖当石头又拿石漆当灰泥他们说
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_06.wav,456396,来吧我们要建造一座城和一座塔塔顶通天为要传扬我们的名免得我们分散在全地上耶和华降临
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_07.wav,144044,要看看世人所建造的城和塔耶和华说
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_08.wav,494284,看哪他们成为一样的人民都是一样的言语如今既作起这事来以后他们所要作的事就没有不成就的了我们下去
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_09.wav,548524,在那里变乱他们的口音使他们的言语彼此不通于是耶和华使他们从那里分散在全地上他们就停工不造那城了
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_10.wav,229644,因为耶和华在那里变乱天下人的言语使众人分散在全地上
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_11.wav,143436,所以那城名叫巴别就是变乱的意思
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_12.wav,143692,闪的后代记在下面洪水以后二年
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_13.wav,79020,闪一百岁生了亚法撒
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_14.wav,198220,闪生亚法撒之后又活了五百年并且生儿养女
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_15.wav,140492,亚法撒活到三十五岁生了沙拉
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_16.wav,236908,亚法撒生沙拉之后又活了四百零三年并且生儿养女
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_17.wav,122348,沙拉活到三十岁生了希伯
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_18.wav,1299756,沙拉生希伯之后又活了四百零三年并且生儿养女希伯活到三十四岁生了法勒希伯生法勒之后又活了四百三十年并且生儿养女法勒活到三十岁生了拉吴法勒生拉吴之后又活了二百零九年并且生儿养女拉吴活到三十二岁生了西鹿拉吴生西鹿之后又活了二百零七年并且生儿养女
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_19.wav,107724,西鹿活到三十岁生了拿鹤
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_20.wav,129612,西鹿生拿鹤之后又活了二百年
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_21.wav,51500,并且生儿养女
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_22.wav,132972,拿鹤活到二十九岁生了他拉
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_23.wav,433292,拿鹤生他拉之后又活了一百一十九年并且生儿养女他拉活到七十岁生了亚伯兰拿鹤哈兰
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_24.wav,87500,他拉的后代.记在下面
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_25.wav,172780,他拉生亚伯兰拿鹤哈兰哈兰生罗得
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_26.wav,212044,哈兰死在他的本地迦勒底的吾珥在他父亲他拉之先
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_27.wav,498476,亚伯兰拿鹤各娶了妻亚伯兰的妻子名叫撒莱拿鹤的妻子名叫密迦是哈兰的女儿哈兰是密迦和亦迦的父亲
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_28.wav,308140,撒莱不生育没有孩子他拉带着他儿子亚伯兰和他孙子哈兰的儿子罗得
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_29.wav,549196,并他儿妇亚伯兰的妻子撒莱出了迦勒底的吾珥要往迦南地去他们走到哈兰就住在那里他拉共活了二百零五岁就死在哈兰
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_00.wav,64332,创世记第12章
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_01.wav,62156,耶和华对亚伯兰说
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_02.wav,218764,你要离开本地本族父家往我所要指示你的地去
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_03.wav,291756,我必叫你成为大国我必赐福给你叫你的名为大你也要叫别人得福
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_04.wav,361068,为你祝福的我必赐福与他那咒诅你的我必咒诅他地上的万族都要因你得福
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_05.wav,117164,亚伯兰就照着耶和华的吩咐去了
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_06.wav,65100,罗得也和他同去
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_07.wav,138700,亚伯兰出哈兰的时候年七十五岁
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_08.wav,470284,亚伯兰将他妻子撒莱和侄儿罗得连他们在哈兰所积蓄的财物所得的人口都带往迦南地去他们就到了迦南地
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_09.wav,323244,亚伯兰经过那地到了示剑地方摩利橡树那里那时迦南人住在那地
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_10.wav,403788,耶和华向亚伯兰显现说我要把这地赐给你的后裔亚伯兰就在那里为向他显现的耶和华筑了一座坛
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_11.wav,173548,从那里他又迁到伯特利东边的山支搭帐棚
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_12.wav,99372,西边是伯特利东边是艾
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_13.wav,171308,他在那里又为耶和华筑了一座坛
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_14.wav,107212,求告耶和华的名后来亚伯兰又渐渐迁往南地去
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_15.wav,296044,那地遭遇饥荒因饥荒甚大亚伯兰就下埃及去要在那里暂居将近埃及
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_16.wav,122220,就对他妻子撒莱说
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_17.wav,88620,我知道你是容貌俊美的妇人
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_18.wav,614284,埃及人看见你必说这是他的妻子他们就要杀我却叫你存活求你说你是我的妹子使我因你得平安我的命也因你存活
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_19.wav,74252,及至亚伯兰到了埃及
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_20.wav,107628,埃及人看见那妇人极其美貌
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_21.wav,195180,法老的臣宰看见了她就在法老面前夸奖她
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_22.wav,100076,那妇人就被带进法老的宫去
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_23.wav,713836,法老因这妇人就厚待亚伯兰亚伯兰得了许多牛羊骆驼公驴母驴仆婢耶和华因亚伯兰妻子撒莱的缘故降大灾与法老和他的全家法老就召了亚伯兰来
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_24.wav,228428,说你这向我作的是什么事呢为什么没有告诉我她是你的妻子
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_25.wav,404972,为什么说她是你的妹子以致我把她取来要作我的妻子现在你的妻子在这里可以带她走吧
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_26.wav,224652,于是法老吩咐人将亚伯兰和他妻子并他所有的都送走了
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_00.wav,69420,创世记第13章
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_01.wav,92172,亚伯兰带着他的妻子与罗得
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_02.wav,156428,并一切所有的都从埃及上南地去
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_03.wav,113036,亚伯兰的金银牲畜极多
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_04.wav,322316,他从南地渐渐往伯特利去到了伯特利和艾的中间就是从前支搭帐棚的地方
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_05.wav,211340,也是他起先筑坛的地方他又在那里求告耶和华的名
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_06.wav,189836,与亚伯兰同行的罗得也有牛群
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_07.wav,243084,羊群帐棚那地容不下他们因为他们的财物甚多
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_08.wav,149068,使他们不能同居当时迦南人与比利洗人在那地居住
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_09.wav,117516,亚伯兰的牧人和罗得的牧人相争
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_10.wav,132428,亚伯兰就对罗得说你我不可相争
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_11.wav,253964,你的牧人和我的牧人也不可相争因为我们是骨肉原文作弟兄
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_12.wav,72716,遍地不都在你眼前吗
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_13.wav,230028,请你离开我你向左我就向右你向右我就向左
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_14.wav,543020,罗得举目看见约旦河的全平原直到琐珥都是滋润的那地在耶和华未灭所多玛蛾摩拉以先如同耶和华的园子也像埃及地
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_15.wav,249356,于是罗得选择约旦河的全平原往东迁移他们就彼此分离了
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_16.wav,304364,亚伯兰住在迦南地罗得住在平原的城邑渐渐挪移帐棚直到所多玛
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_17.wav,749068,所多玛人在耶和华面前罪大恶极罗得离别亚伯兰以后耶和华对亚伯兰说从你所在的地方你举目向东西南北观看凡你所看见的一切地
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_18.wav,151180,我都要赐给你和你的后裔直到永远
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_19.wav,176684,我也要使你的后裔如同地上的尘沙那样多
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_20.wav,200588,人若能数算地上的尘沙才能数算你的后裔你起来
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_21.wav,69644,纵横走遍这地
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_22.wav,225868,因为我必把这地赐给你亚伯兰就搬了帐棚来到希伯仑幔利的橡树那里居住在那里为耶和华筑了一座坛
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_00.wav,67532,创世记第14章
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_01.wav,70572,当暗拉非作示拿王
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_02.wav,155372,亚略作以拉撒王基大老玛作以拦王
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_03.wav,79564,提达作戈印王的时候
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_04.wav,478988,他们都攻打所多玛王比拉蛾摩拉王比沙押玛王示纳洗扁王善以别和比拉王比拉就是琐珥
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_05.wav,91916,这五王都在西订谷会合
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_06.wav,72748,西订谷就是盐海
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_07.wav,104908,他们已经事奉基大老玛十二年
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_08.wav,74284,到十三年就背叛了
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_09.wav,122412,十四年基大老玛和同盟的王
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_10.wav,77452,都来在亚特律加宁
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_11.wav,63244,杀败了利乏音人
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_12.wav,97420,在哈麦杀败了苏西人
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_13.wav,117580,在沙微基列亭杀败了以米人
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_14.wav,126444,在何利人的西珥山杀败了何利人
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_15.wav,120332,一直杀到靠近旷野的伊勒巴兰
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_16.wav,346540,他们回到安密巴就是加低斯杀败了亚玛力全地的人
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_17.wav,483340,以及住在哈洗逊他玛的亚摩利人于是所多玛王蛾摩拉王押玛王洗扁王和比拉王比拉就是琐珥都出来在西订谷摆阵
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_18.wav,249004,与他们交战就是与以拦王基大老玛戈印王提达示拿王暗拉非
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_19.wav,189548,以拉撒王亚略交战乃是四王与五王交战
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_20.wav,411660,西订谷有许多石漆坑所多玛王和蛾摩拉王逃跑有掉在坑里的其余的人都往山上逃跑
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_21.wav,249164,四王就把所多玛和蛾摩拉所有的财物并一切的粮食都掳掠去了
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_22.wav,299596,又把亚伯兰的侄儿罗得和罗得的财物掳掠去了当时罗得正住在所多玛
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_23.wav,322220,有一个逃出来的人告诉希伯来人亚伯兰亚伯兰正住在亚摩利人幔利的橡树那里
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_24.wav,225036,幔利和以实各并亚乃都是弟兄曾与亚伯兰联盟
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_25.wav,158348,亚伯兰听见他侄儿原文作弟兄被掳去
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_26.wav,215660,就率领他家里生养的精练壮丁三百一十八人
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_27.wav,280492,直追到但便在夜间自己同仆人分队杀败敌人
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_28.wav,344140,又追到大马色左边的何把将被掳掠的一切财物夺回来连他侄儿罗得和他的财物
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_29.wav,192172,以及妇女人民也都夺回来亚伯兰杀败基大老玛和与他同盟的王回来的时候
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_30.wav,220972,所多玛王出来在沙微谷迎接他沙微谷就是王谷
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_31.wav,188236,又有撒冷王麦基洗德带着饼和酒出来迎接
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_32.wav,69644,他是至高神的祭司
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_33.wav,248620,他为亚伯兰祝福说愿天地的主至高的神赐福与亚伯兰
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_34.wav,185484,至高的神把敌人交在你手里是应当称颂的
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_35.wav,194412,亚伯兰就把所得的拿出十分之一来给麦基洗德
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_36.wav,241068,所多玛王对亚伯兰说你把人口给我财物你自己拿去吧
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_37.wav,70444,亚伯兰对所多玛王说
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_38.wav,159564,我已经向天地的主至高的神耶和华起誓
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_39.wav,327308,凡是你的东西就是一根线一根鞋带我都不拿免得你说我使亚伯兰富足
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_40.wav,365004,只有仆人所吃的并与我同行的亚乃以实各幔利所应得的分可以任凭他们拿去
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/15_chunk_00.wav,65708,创世记第15章
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/15_chunk_01.wav,38188,这事以后
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/15_chunk_02.wav,118380,耶和华在异象中有话对亚伯兰说
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/15_chunk_03.wav,133388,亚伯兰你不要惧怕我是你的盾牌
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/15_chunk_04.wav,65676,必大大地赏赐你
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/15_chunk_05.wav,233484,亚伯兰说主耶和华阿我既无子你还赐我什么呢
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/15_chunk_06.wav,178956,并且要承受我家业的是大马色人以利以谢
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/15_chunk_07.wav,33644,亚伯兰又说
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/15_chunk_08.wav,213484,你没有给我儿子那生在我家中的人就是我的后嗣
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/15_chunk_09.wav,62540,耶和华又有话对他说
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/15_chunk_10.wav,232044,这人必不成为你的后嗣你本身所生的才成为你的后嗣
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/15_chunk_11.wav,230380,于是领他走到外边说你向天观看数算众星
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/15_chunk_12.wav,111276,能数得过来吗又对他说
